run_id,week,signal_tf,entry_time,dir,entry_price,initial_sl,exit_time,exit_price,exit_comment,pnl,balance_after,risk_dollars,r_multiple,hold_minutes,final_sl_price,sl_moved,exit_kind,mode
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 00:00:00,SELL,4140.145,4147.602,2026-06-22 00:00:30,4147.64,sl 4147.602,-7.49,492.51,7.456999999999425,-1.0044253721336431,0.5,4147.602,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 00:30:00,SELL,4167.019,4176.01,2026-06-22 00:43:33,4176.187,sl 4176.010,-9.17,483.34,8.990999999999985,-1.019908797686577,13.55,4176.01,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 01:00:00,SELL,4200.966,4211.76,2026-06-22 01:00:06,4211.761,sl 4211.760,-10.79,472.55,10.793999999999869,-0.9996294237539495,0.1,4211.76,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 01:15:00,SELL,4211.777,4223.558,2026-06-22 03:45:00,4176.012,,35.77,508.32,11.780999999999949,3.036244800950697,150.0,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 04:00:00,SELL,4171.644,4183.192,2026-06-22 05:08:02,4183.337,sl 4183.192,-11.7,496.62,11.547999999999774,-1.013162452372725,68.03333333333333,4183.192,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 05:15:00,SELL,4185.4,4193.41,2026-06-22 05:29:52,4193.432,sl 4193.410,-8.03,488.59,8.010000000000218,-1.002496878901346,14.866666666666667,4193.41,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 05:30:00,SELL,4194.063,4201.898,2026-06-22 06:44:45,4201.948,sl 4201.898,-7.89,480.7,7.835000000000036,-1.0070197830248837,74.75,4201.898,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 06:45:00,SELL,4202.436,4209.524,2026-06-22 09:03:48,4199.395,sl 4199.362,3.04,483.74,7.088000000000648,0.4288939051918344,138.8,4199.362,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 09:15:00,SELL,4205.107,4212.181,2026-06-22 10:11:46,4212.207,sl 4212.181,-7.1,476.64,7.073999999999614,-1.0036754311564018,56.766666666666666,4212.181,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 10:15:00,SELL,4212.799,4219.772,2026-06-22 11:05:54,4214.324,sl 4214.176,-1.52,475.12,6.972999999999956,-0.2179836512261594,50.9,4214.176,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 12:30:00,SELL,4208.599,4215.632,2026-06-22 13:28:43,4187.376,,21.22,496.34,7.032999999999447,3.0172046068536424,58.71666666666667,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 14:00:00,SELL,4199.961,4208.654,2026-06-22 14:08:14,4207.601,sl 4207.596,-7.64,488.7,8.693000000000211,-0.8788680547566794,8.233333333333333,4207.596,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 14:15:00,SELL,4205.332,4214.954,2026-06-22 14:46:45,4202.281,sl 4202.228,3.05,491.75,9.621999999999389,0.31698191644150836,31.75,4202.228,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 15:00:00,SELL,4198.443,4209.259,2026-06-22 16:51:08,4187.044,sl 4187.019,11.4,503.15,10.815999999999804,1.0539940828402559,111.13333333333334,4187.019,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 17:00:00,SELL,4189.784,4201.485,2026-06-22 18:45:40,4193.14,sl 4193.041,-3.36,499.79,11.701000000000022,-0.2871549440218779,105.66666666666667,4193.041,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 19:00:00,SELL,4191.434,4198.798,2026-06-22 20:01:52,4193.362,sl 4193.351,-1.93,497.86,7.363999999999578,-0.26208582292233984,61.86666666666667,4193.351,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 20:15:00,SELL,4190.705,4196.365,2026-06-22 23:37:48,4195.226,sl 4194.984,-4.52,493.34,5.6599999999998545,-0.798586572438183,202.8,4194.984,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 00:15:00,SELL,4178.949,4183.709,2026-06-23 00:20:31,4183.768,sl 4183.709,-4.82,488.52,4.760000000000218,-1.0126050420167603,5.516666666666667,4183.709,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 00:30:00,SELL,4183.84,4188.566,2026-06-23 00:44:03,4188.599,sl 4188.566,-4.76,483.76,4.725999999999658,-1.0071942446043893,14.05,4188.566,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 00:45:00,SELL,4192.912,4198.191,2026-06-23 01:00:12,4198.302,sl 4198.191,-5.39,478.37,5.278999999999542,-1.0210267096041803,15.2,4198.191,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 01:15:00,SELL,4185.468,4191.527,2026-06-23 01:27:03,4180.451,sl 4180.396,5.02,483.39,6.0590000000001965,0.828519557682759,12.05,4180.396,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 01:30:00,SELL,4178.391,4185.331,2026-06-23 01:42:21,4157.52,,20.87,504.26,6.940000000000509,3.007204610950788,12.35,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 02:30:00,SELL,4161.777,4172.271,2026-06-23 04:58:06,4128.326,,33.45,537.71,10.493999999999687,3.187535734705641,148.1,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 05:00:00,SELL,4118.335,4130.229,2026-06-23 05:02:24,4130.299,sl 4130.229,-11.96,525.75,11.894000000000233,-1.0055490163107252,2.4,4130.229,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 05:30:00,SELL,4125.044,4136.292,2026-06-23 08:42:02,4111.054,sl 4110.999,13.99,539.74,11.248000000000502,1.2437766714081948,192.03333333333333,4110.999,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 08:45:00,SELL,4109.369,4121.207,2026-06-23 09:39:21,4120.213,sl 4120.129,-10.84,528.9,11.838000000000648,-0.9156952187869072,54.35,4120.129,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 09:45:00,SELL,4117.013,4127.584,2026-06-23 10:00:38,4127.636,sl 4127.584,-10.63,518.27,10.570999999999913,-1.0055813073503064,15.633333333333333,4127.584,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 10:30:00,SELL,4130.105,4140.08,2026-06-23 11:20:59,4132.071,sl 4131.996,-1.96,516.31,9.975000000000364,-0.19649122807016828,50.983333333333334,4131.996,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 12:00:00,SELL,4123.339,4132.291,2026-06-23 13:26:33,4119.454,sl 4119.380,3.89,520.2,8.952000000000226,0.4345397676496763,86.55,4119.38,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 13:30:00,SELL,4115.962,4125.758,2026-06-23 13:40:34,4125.366,sl 4125.165,-9.41,510.79,9.795999999999367,-0.9605961616987146,10.566666666666666,4125.165,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 13:45:00,SELL,4126.584,4136.949,2026-06-23 13:52:29,4137.254,sl 4136.949,-10.67,500.12,10.364999999999782,-1.0294259527255403,7.483333333333333,4136.949,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 15:00:00,SELL,4130.184,4141.838,2026-06-23 15:42:37,4141.573,sl 4141.320,-11.39,488.73,11.653999999999542,-0.9773468337052041,42.61666666666667,4141.32,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 15:45:00,SELL,4138.534,4150.27,2026-06-23 18:46:02,4115.156,,23.37,512.1,11.736000000000786,1.9913087934558995,181.03333333333333,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 19:00:00,SELL,4117.65,4125.332,2026-06-23 19:05:20,4125.537,sl 4125.332,-7.89,504.21,7.6820000000006985,-1.027076282218079,5.333333333333333,4125.332,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 19:15:01,SELL,4121.387,4128.658,2026-06-23 20:55:00,4109.729,sl 4109.628,11.66,515.87,7.27100000000064,1.6036308623296622,99.98333333333333,4109.628,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 22:00:30,SELL,4112.25,4117.718,2026-06-23 22:45:30,4106.108,sl 4105.925,6.14,522.01,5.467999999999847,1.1228968544257811,45.0,4105.925,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 23:45:00,SELL,4086.307,4093.13,2026-06-23 23:46:08,4093.188,sl 4093.130,-6.88,515.13,6.82300000000032,-1.0083540964384694,1.1333333333333333,4093.13,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 00:30:00,SELL,4099.678,4108.609,2026-06-24 01:04:20,4072.039,,27.64,542.77,8.931000000000495,3.0948382040083384,34.333333333333336,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 01:15:00,SELL,4089.573,4100.721,2026-06-24 01:25:13,4100.731,sl 4100.721,-11.16,531.61,11.147999999999683,-1.0010764262648293,10.216666666666667,4100.721,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 01:30:00,SELL,4098.423,4110.63,2026-06-24 02:41:28,4058.425,,39.99,571.6,12.207000000000335,3.275989186532228,71.46666666666667,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 03:15:00,SELL,4057.83,4072.671,2026-06-24 05:22:44,4072.756,sl 4072.671,-14.93,556.67,14.840999999999894,-1.0059969004784115,127.73333333333333,4072.671,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 05:30:00,SELL,4073.316,4084.64,2026-06-24 05:33:38,4084.747,sl 4084.640,-11.43,545.24,11.32400000000007,-1.009360649947009,3.6333333333333333,4084.64,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 06:00:00,SELL,4075.943,4087.003,2026-06-24 06:07:25,4087.032,sl 4087.003,-11.09,534.15,11.059999999999945,-1.0027124773960265,7.416666666666667,4087.003,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 06:15:00,SELL,4095.846,4106.684,2026-06-24 09:40:25,4066.701,,29.15,563.3,10.838000000000193,2.6896106292673445,205.41666666666666,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 10:00:00,SELL,4064.684,4072.829,2026-06-24 11:16:30,4038.164,,26.52,589.82,8.144999999999982,3.255985267034998,76.5,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 12:30:00,SELL,4015.3,4027.223,2026-06-24 13:01:25,3974.244,,41.06,630.88,11.922999999999774,3.4437641533171837,31.416666666666668,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 13:15:00,SELL,3971.649,3986.907,2026-06-24 13:31:54,3986.939,sl 3986.907,-15.29,615.59,15.258000000000266,-1.002097260453515,16.9,3986.907,False,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 14:30:00,SELL,4023.635,4044.878,2026-06-24 17:45:22,3983.21,,40.43,656.02,21.242999999999938,1.9032151767641161,195.36666666666667,,False,other,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 18:00:00,SELL,3972.972,3986.435,2026-06-24 18:09:03,3979.678,sl 3979.649,-6.71,649.31,13.462999999999738,-0.4984030305281238,9.05,3979.649,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 18:30:00,SELL,3990.083,4004.28,2026-06-24 20:03:24,3994.184,sl 3994.156,-4.1,645.21,14.197000000000116,-0.28879340705782675,93.4,3994.156,True,sl,breakout
cmpv115_breakout_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 20:15:00,SELL,3995.294,4008.148,2026-06-24 22:01:17,4008.363,sl 4008.148,-13.07,632.14,12.85400000000027,-1.0168041076707426,106.28333333333333,4008.148,False,sl,breakout
