run_id,week,signal_tf,entry_time,dir,entry_price,initial_sl,exit_time,exit_price,exit_comment,pnl,balance_after,volume,n_exits,swap_comm,risk_dollars,r_multiple,hold_minutes,final_sl_price,sl_moved,exit_kind,mode
cmpr3valX1c_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-30 06:10:00,SELL,4528.889,4541.387,2026-03-30 06:37:02,4541.49,sl 4541.387,-50.4,4949.6,0.04,1,0.0,49.99199999999837,-1.0081613058089622,27.03333333333333,4541.387,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-30 22:05:00,BUY,4517.932,4495.322,2026-03-30 23:08:58,4495.294,sl 4495.322,-45.27,4904.33,0.02,1,0.0,45.21999999999935,-1.0011057054400854,63.96666666666667,4495.322,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-31 05:15:00,BUY,4550.809,4539.896,2026-03-31 10:36:31,4549.451,sl 4549.544,-5.44,4898.89,0.04,1,0.0,43.65200000000186,-0.1246220104462514,321.51666666666665,4549.544,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-04-01 05:10:00,BUY,4681.109,4660.957,2026-04-01 07:51:52,4717.633,sl 4717.701,73.05,4971.94,0.02,1,0.0,40.30400000000009,1.812475188566888,161.86666666666667,4717.701,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-06 15:20:00,BUY,4666.701,4650.17,2026-04-06 17:14:02,4650.138,sl 4650.170,-49.69,4950.31,0.03,1,0.0,49.59299999999985,-1.0019559211985594,114.03333333333332,4650.17,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-07 08:15:00,SELL,4663.619,4671.239,2026-04-07 08:20:44,4671.301,sl 4671.239,-46.1,4904.21,0.06,1,0.0,45.71999999999935,-1.0083114610673811,5.733333333333333,4671.239,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-07 13:45:00,BUY,4640.096,4629.273,2026-04-07 14:03:08,4629.15,sl 4629.273,-43.78,4860.43,0.04,1,0.0,43.29199999999764,-1.0112722904925249,18.133333333333333,4629.273,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-09 02:40:00,SELL,4730.876,4737.733,2026-04-09 07:08:08,4727.681,sl 4727.485,22.36,4882.79,0.07,1,0.0,47.9989999999998,0.4658430383966351,268.1333333333333,4727.485,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-10 02:15:00,BUY,4752.668,4744.681,2026-04-10 02:21:11,4744.628,sl 4744.681,-48.24,4834.55,0.06,1,0.0,47.92200000000048,-1.006635783147605,6.183333333333334,4744.681,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-10 20:40:00,BUY,4750.26,4736.297,2026-04-10 20:57:59,4749.398,end of test,-2.59,4831.96,0.03,1,0.0,41.88900000000194,-0.0618300747212843,17.983333333333334,,False,end,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-13__M15sig,2026-04-13,M15sig,2026-04-13 06:05:00,SELL,4725.975,4735.297,2026-04-13 07:01:59,4735.391,sl 4735.297,-47.08,4952.92,0.05,1,0.0,46.60999999999604,-1.0100836730316245,56.98333333333333,4735.297,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-13__M15sig,2026-04-13,M15sig,2026-04-14 10:40:00,BUY,4763.241,4748.333,2026-04-14 12:54:10,4762.217,sl 4762.285,-3.07,4949.85,0.03,1,0.0,44.72400000000107,-0.0686432340577749,134.16666666666666,4762.285,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-13__M15sig,2026-04-13,M15sig,2026-04-16 08:05:00,BUY,4814.643,4809.863,2026-04-16 08:05:03,4809.769,sl 4809.863,-48.74,4901.11,0.1,1,0.0,47.79999999999745,-1.0196652719665815,0.05,4809.863,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-13__M15sig,2026-04-13,M15sig,2026-04-17 17:30:00,BUY,4858.775,4847.397,2026-04-17 20:05:47,4847.368,sl 4847.397,-45.63,4855.48,0.04,1,0.0,45.51199999999881,-1.0025927227984093,155.78333333333333,4847.397,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-21 01:45:00,BUY,4813.646,4806.72,2026-04-21 01:55:30,4806.706,sl 4806.720,-48.58,4951.42,0.07,1,0.0,48.48199999999634,-1.00202136875549,10.5,4806.72,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-21 12:15:00,SELL,4791.286,4801.323,2026-04-21 12:33:15,4785.0,sl 4784.929,37.49,4988.91,0.04,2,0.0,40.14800000000105,0.9337949586529596,18.25,4784.929,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-22 08:40:00,BUY,4753.703,4749.179,2026-04-22 10:03:06,4749.703,sl 4749.755,-44.0,4944.91,0.11,1,0.0,49.76400000000376,-0.8841732979663346,83.1,4749.755,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-23 00:40:00,SELL,4745.709,4755.459,2026-04-23 02:42:44,4704.128,,178.65,5123.56,0.05,3,0.0,48.75,3.664615384615385,122.73333333333332,,False,other,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-23 08:10:00,SELL,4718.836,4729.019,2026-04-23 11:19:33,4701.967,sl 4701.782,94.12,5217.68,0.05,2,0.0,50.91499999999997,1.8485711479917524,189.55,4701.782,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-20__M15sig,2026-04-20,M15sig,2026-04-24 11:10:00,SELL,4696.181,4706.629,2026-04-24 11:23:21,4706.635,sl 4706.629,-41.82,5175.86,0.04,1,0.0,41.79200000000128,-1.0006699846860336,13.35,4706.629,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-27__M15sig,2026-04-27,M15sig,2026-04-27 12:20:00,SELL,4710.721,4713.778,2026-04-27 13:35:25,4692.709,,246.76,5246.76,0.16,3,0.0,48.912000000011176,5.044978737323021,75.41666666666667,,False,other,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-27__M15sig,2026-04-27,M15sig,2026-04-28 17:45:00,SELL,4599.135,4607.677,2026-04-29 00:00:31,4599.073,sl 4599.009,0.37,5247.13,0.06,1,0.0,51.25199999999677,0.0072192304690553,375.51666666666665,4599.009,True,sl,val_X1c_trail_m30
